From,To,Group,ratioScore
ADIPOR2,Macrophage,C5,1.9852941176470589
ADIPOR2,Macrophage,C6,0.62
ADIPOR2,Mast_cells,C1,1.1521252796420582
ADIPOR2,Mast_cells,C2,1.0502008032128514
ADIPOR2,Mast_cells,C3,1.1355555555555557
ADIPOR2,Mast_cells,C4,1.278225806451613
ADIPOR2,Mast_cells,C5,3.7450980392156863
ADIPOR2,Mast_cells,C6,1.2222222222222223
ADIPOR2,NK_cells,C1,0.7597292724196277
ADIPOR2,NK_cells,C2,0.8084745762711865
ADIPOR2,NK_cells,C3,0.9868131868131869
ADIPOR2,NK_cells,C4,1.2263374485596708
ADIPOR2,NK_cells,C5,1.527027027027027
ADIPOR2,NK_cells,C6,0.9736842105263158
ADIPOR2,Neutrophils,C1,1.1293859649122806
ADIPOR2,Neutrophils,C2,1.1614255765199162
ADIPOR2,Neutrophils,C3,1.1549636803874093
ADIPOR2,Neutrophils,C4,0.996031746031746
ADIPOR2,Neutrophils,C5,2.0869565217391304
ADIPOR2,Neutrophils,C6,1.2894736842105263
ADIPOR2,T_cells_CD4,C1,1.2034261241970021
ADIPOR2,T_cells_CD4,C2,1.1327967806841046
ADIPOR2,T_cells_CD4,C3,0.9455337690631809
ADIPOR2,T_cells_CD4,C4,1.003968253968254
ADIPOR2,T_cells_CD4,C5,0.8631578947368421
ADIPOR2,T_cells_CD4,C6,1.5666666666666667
ADIPOR2,T_cells_CD8,C1,0.7890772128060264
ADIPOR2,T_cells_CD8,C2,0.9539594843462247
ADIPOR2,T_cells_CD8,C3,0.8004032258064516
ADIPOR2,T_cells_CD8,C4,0.9060402684563759
ADIPOR2,T_cells_CD8,C5,0.09745762711864407
ADIPOR2,T_cells_CD8,C6,1.2647058823529411
ADM,CALCR,C1,0.823045267489712
ADM,CALCR,C2,0.5893939393939394
ADM,CALCR,C3,1.9835616438356165
ADM,CALCR,C4,1.4851485148514851
ADM,CALCR,C5,1.3875
ADM,CALCR,C6,1.1714285714285715
ADM,CALCRL,C1,0.8900862068965517
ADM,CALCRL,C2,0.6231155778894473
ADM,CALCRL,C3,1.997245179063361
ADM,CALCRL,C4,1.1965065502183405
ADM,CALCRL,C5,0.05555555555555555
ADM,CALCRL,C6,1.0606060606060606
ADM,GPR182,C1,1.2894736842105263
ADM,GPR182,C2,1.0717131474103585
ADM,GPR182,C3,1.4883720930232558
ADM,GPR182,C4,1.601063829787234
ADM,GPR182,C5,5.5
ADM,GPR182,C6,1.0571428571428572
ADM,MRGPRX2,C1,1.19280205655527
ADM,MRGPRX2,C2,1.5150862068965518
ADM,MRGPRX2,C3,0.9358178053830227
ADM,MRGPRX2,C4,1.3021978021978022
ADM,MRGPRX2,C5,1.9846153846153847
ADM,MRGPRX2,C6,0.6046511627906976
ADM,RAMP2,C1,0.5
ADM,RAMP2,C2,0.43142476697736354
ADM,RAMP2,C3,2.117808219178082
ADM,RAMP2,C4,1.277511961722488
ADM,RAMP2,C5,0.20300751879699247
ADM,RAMP2,C6,1.0512820512820513
ADM2,CALCR,C1,1.054320987654321
ADM2,CALCR,C2,1.2186046511627906
ADM2,CALCR,C3,1.3014256619144602
ADM2,CALCR,C4,0.9652996845425867
ADM2,CALCR,C5,1.2391304347826086
ADM2,CALCR,C6,0.8648648648648649
ADM2,CALCRL,C1,1.0984042553191489
ADM2,CALCRL,C2,1.2586206896551724
ADM2,CALCRL,C3,1.635933806146572
ADM2,CALCRL,C4,0.6891891891891891
ADM2,CALCRL,C5,0.06832298136645963
ADM2,CALCRL,C6,1.3571428571428572
ADM2,RAMP1,C1,1.340983606557377
ADM2,RAMP1,C2,1.388732394366197
ADM2,RAMP1,C3,0.5872020075282308
ADM2,RAMP1,C4,0.556
ADM2,RAMP1,C5,0.025280898876404494
ADM2,RAMP1,C6,2.142857142857143
ADORA2B,Mast_cells,C1,1.1019108280254777
ADORA2B,Mast_cells,C2,0.7947882736156352
ADORA2B,Mast_cells,C3,0.7291666666666666
ADORA2B,Mast_cells,C4,0.6147058823529412
ADORA2B,Mast_cells,C5,0.4166666666666667
ADORA2B,Mast_cells,C6,0.53125
ADRA2B,Macrophage,C1,1.1511879049676026
ADRA2B,Macrophage,C2,0.987410071942446
ADRA2B,Macrophage,C3,1.0304449648711944
ADRA2B,Macrophage,C4,0.8089171974522293
ADRA2B,Macrophage,C5,0.6276595744680851
ADRA2B,Macrophage,C6,1.1764705882352942
ADRB2,B_cells,C1,0.8194444444444444
ADRB2,B_cells,C2,0.7819063004846527
ADRB2,B_cells,C3,1.0353773584905661
ADRB2,B_cells,C4,0.8063380281690141
ADRB2,B_cells,C5,0.3008130081300813
ADRB2,B_cells,C6,2
ADRB2,Eosinophils,C1,0.9797794117647058
ADRB2,Eosinophils,C2,0.9783783783783784
ADRB2,Eosinophils,C3,0.8020618556701031
ADRB2,Eosinophils,C4,0.8888888888888888
ADRB2,Eosinophils,C5,2.574468085106383
ADRB2,Eosinophils,C6,0.5945945945945946
ADRB2,Macrophage,C1,0.9319727891156463
ADRB2,Macrophage,C2,0.8707482993197279
ADRB2,Macrophage,C3,0.5974025974025974
ADRB2,Macrophage,C4,0.9927007299270073
ADRB2,Macrophage,C5,2.477272727272727
ADRB2,Macrophage,C6,0.90625
ADRB2,Mast_cells,C1,1.035294117647059
ADRB2,Mast_cells,C2,1.0723809523809524
ADRB2,Mast_cells,C3,1.6734693877551021
ADRB2,Mast_cells,C4,1.4
ADRB2,Mast_cells,C5,3.473684210526316
ADRB2,Mast_cells,C6,0.9259259259259259
ADRB2,NK_cells,C1,0.9544626593806922
ADRB2,NK_cells,C2,1.0035211267605635
ADRB2,NK_cells,C3,0.7479508196721312
ADRB2,NK_cells,C4,0.950381679389313
ADRB2,NK_cells,C5,1.4181818181818182
ADRB2,NK_cells,C6,0.358974358974359
ADRB2,Neutrophils,C1,1.2526539278131634
ADRB2,Neutrophils,C2,1.2108317214700193
ADRB2,Neutrophils,C3,0.844789356984479
ADRB2,Neutrophils,C4,1.2027027027027026
ADRB2,Neutrophils,C5,1.9056603773584906
ADRB2,Neutrophils,C6,1
ADRB2,T_cells_CD4,C1,1.1147227533460804
ADRB2,T_cells_CD4,C2,1.0441696113074206
ADRB2,T_cells_CD4,C3,2.2490706319702602
ADRB2,T_cells_CD4,C4,0.9367588932806324
ADRB2,T_cells_CD4,C5,0.726027397260274
ADRB2,T_cells_CD4,C6,0.9629629629629629
ADRB2,T_cells_CD8,C1,0.9370229007633588
ADRB2,T_cells_CD8,C2,1.226923076923077
ADRB2,T_cells_CD8,C3,1.1725067385444743
ADRB2,T_cells_CD8,C4,1.0147058823529411
ADRB2,T_cells_CD8,C5,0.12643678160919541
ADRB2,T_cells_CD8,C6,0.8709677419354839
AGRN,ATP1A3,C1,0.7669322709163346
AGRN,ATP1A3,C2,0.6689303904923599
AGRN,ATP1A3,C3,0.5883256528417818
AGRN,ATP1A3,C4,0.7134986225895317
AGRN,ATP1A3,C5,0.04198473282442748
AGRN,ATP1A3,C6,1.3333333333333333
AGRN,LRP4,C1,0.7160493827160493
AGRN,LRP4,C2,0.830155979202773
AGRN,LRP4,C3,2.961904761904762
AGRN,LRP4,C4,1.188235294117647
AGRN,LRP4,C5,0.07114624505928854
AGRN,LRP4,C6,0.7857142857142857
AGRN,MUSK,C1,1.1848958333333333
AGRN,MUSK,C2,1.0162271805273835
AGRN,MUSK,C3,0.6701030927835051
AGRN,MUSK,C4,1.1487179487179486
AGRN,MUSK,C5,0.7211538461538461
AGRN,MUSK,C6,1.2105263157894737
AGRP,MC3R,C1,1.0303867403314917
AGRP,MC3R,C2,0.9493975903614458
AGRP,MC3R,C3,0.978494623655914
AGRP,MC3R,C4,1.1278538812785388
AGRP,MC3R,C5,1.2205882352941178
AGRP,MC3R,C6,1.2162162162162162
AGRP,MC4R,C1,1.3128654970760234
AGRP,MC4R,C2,1.3276283618581908
AGRP,MC4R,C3,1.2890995260663507
AGRP,MC4R,C4,1.394736842105263
AGRP,MC4R,C5,1.329268292682927
AGRP,MC4R,C6,1.7586206896551724
AGRP,MC5R,C1,1.261111111111111
AGRP,MC5R,C2,1.1350762527233116
AGRP,MC5R,C3,1.0919811320754718
AGRP,MC5R,C4,1.0769230769230769
AGRP,MC5R,C5,1.5432098765432098
AGRP,MC5R,C6,2.5
AGRP,SDC3,C1,1.4593175853018372
AGRP,SDC3,C2,1.4188235294117648
AGRP,SDC3,C3,1.4093406593406594
AGRP,SDC3,C4,1.3782771535580525
AGRP,SDC3,C5,1.3956043956043955
AGRP,SDC3,C6,1.4666666666666666
AGT,AGTR1,C1,1.6768292682926829
AGT,AGTR1,C2,3.8476190476190477
AGT,AGTR1,C3,2.861111111111111
AGT,AGTR1,C4,1.4426229508196722
AGT,AGTR1,C5,0.013114754098360656
AGT,AGTR1,C6,3.4166666666666665
AGT,AGTR2,C1,0.8189473684210526
AGT,AGTR2,C2,0.836036036036036
AGT,AGTR2,C3,0.9324324324324325
AGT,AGTR2,C4,0.5375
AGT,AGTR2,C5,0.3254437869822485
