From,To,Group,ratioScore
CYR61,ITGB3,C2,2.7562724014336917
CYR61,ITGB3,C3,4.205882352941177
CYR61,ITGB3,C4,3.287769784172662
CYR61,ITGB3,C5,9.551724137931034
CYR61,ITGB3,C6,6.5
CYR61,ITGB5,C1,2.8485915492957745
CYR61,ITGB5,C2,1.9751381215469612
CYR61,ITGB5,C3,1.271264367816092
CYR61,ITGB5,C4,1.7230046948356808
CYR61,ITGB5,C5,9.607142857142858
CYR61,ITGB5,C6,5.105263157894737
DCBLD2,Mast_cells,C1,0.5928792569659442
DCBLD2,Mast_cells,C2,0.8704663212435233
DCBLD2,Mast_cells,C3,0.793918918918919
DCBLD2,Mast_cells,C4,0.7005494505494505
DCBLD2,Mast_cells,C5,0.2602739726027397
DCBLD2,Mast_cells,C6,0.5952380952380952
DCN,EGFR,C1,1.2214912280701755
DCN,EGFR,C2,1.0536044362292052
DCN,EGFR,C3,0.785234899328859
DCN,EGFR,C4,1.3294573643410852
DCN,EGFR,C5,0.11016949152542373
DCN,EGFR,C6,0.6885245901639344
DCN,ERBB4,C1,1.2559139784946236
DCN,ERBB4,C2,1.2129436325678498
DCN,ERBB4,C3,1.744186046511628
DCN,ERBB4,C4,1.25
DCN,ERBB4,C5,0.012903225806451613
DCN,ERBB4,C6,2.1333333333333333
DCN,MET,C1,0.7698412698412699
DCN,MET,C2,0.9567198177676538
DCN,MET,C3,0.3922996878251821
DCN,MET,C4,0.901685393258427
DCN,MET,C5,13.227272727272727
DCN,MET,C6,0.6666666666666666
DEFB1,CCR6,C1,1.2540983606557377
DEFB1,CCR6,C2,1.044806517311609
DEFB1,CCR6,C3,1.870712401055409
DEFB1,CCR6,C4,2.7731958762886597
DEFB1,CCR6,C5,18.22222222222222
DEFB1,CCR6,C6,1.7647058823529411
DEFB103B,CCR2,C1,0.8932461873638344
DEFB103B,CCR2,C2,0.6902173913043478
DEFB103B,CCR2,C3,0.7759259259259259
DEFB103B,CCR2,C4,1.7724550898203593
DEFB103B,CCR2,C5,3.489795918367347
DEFB103B,CCR2,C6,0.5
DEFB103B,CCR6,C1,1.1463963963963963
DEFB103B,CCR6,C2,1.010135135135135
DEFB103B,CCR6,C3,0.8238866396761133
DEFB103B,CCR6,C4,1.6310160427807487
DEFB103B,CCR6,C5,3.3541666666666665
DEFB103B,CCR6,C6,0.6744186046511628
DEFB4A,CCR6,C1,1.128440366972477
DEFB4A,CCR6,C2,1.2206896551724138
DEFB4A,CCR6,C3,0.8568329718004338
DEFB4A,CCR6,C4,1.9743589743589745
DEFB4A,CCR6,C5,4.075
DEFB4A,CCR6,C6,1.2972972972972974
DEFB4A,TLR4,C1,0.8373134328358209
DEFB4A,TLR4,C2,0.5580568720379147
DEFB4A,TLR4,C3,0.7344064386317908
DEFB4A,TLR4,C4,0.9106382978723404
DEFB4A,TLR4,C5,0.2972972972972973
DEFB4A,TLR4,C6,0.7872340425531915
DHH,BOC,C1,3.0977443609022557
DHH,BOC,C2,2.1788856304985336
DHH,BOC,C3,3.6184738955823295
DHH,BOC,C4,1.4342629482071714
DHH,BOC,C5,0.15384615384615385
DHH,BOC,C6,4.4
DHH,CDON,C1,1.6019417475728155
DHH,CDON,C2,1.7590361445783131
DHH,CDON,C3,2.440729483282675
DHH,CDON,C4,1
DHH,CDON,C5,0.3577981651376147
DHH,CDON,C6,2.0357142857142856
DHH,HHIP,C1,1.1532091097308488
DHH,HHIP,C2,1.7051597051597052
DHH,HHIP,C3,0.9445378151260504
DHH,HHIP,C4,1.5980861244019138
DHH,HHIP,C5,0.2366412213740458
DHH,HHIP,C6,1.0909090909090908
DHH,PTCH1,C1,0.8667763157894737
DHH,PTCH1,C2,1.429805615550756
DHH,PTCH1,C3,1.5603217158176943
DHH,PTCH1,C4,1.411764705882353
DHH,PTCH1,C5,0.11904761904761904
DHH,PTCH1,C6,0.7843137254901961
DHH,PTCH2,C1,2.3836477987421385
DHH,PTCH2,C2,2.539156626506024
DHH,PTCH2,C3,2.6095890410958904
DHH,PTCH2,C4,1.8923076923076922
DHH,PTCH2,C5,0.14
DHH,PTCH2,C6,2.8260869565217392
DKK1,KREMEN1,C1,2.0939086294416245
DKK1,KREMEN1,C2,2.2607709750566896
DKK1,KREMEN1,C3,1.3510971786833856
DKK1,KREMEN1,C4,1.8203883495145632
DKK1,KREMEN1,C5,3.84
DKK1,KREMEN1,C6,1.5151515151515151
DKK1,KREMEN2,C1,1.6113744075829384
DKK1,KREMEN2,C2,1.8142548596112311
DKK1,KREMEN2,C3,2.756554307116105
DKK1,KREMEN2,C4,1.40990990990991
DKK1,KREMEN2,C5,2.2222222222222223
DKK1,KREMEN2,C6,0.975609756097561
DKK1,LRP5,C1,1.13345521023766
DKK1,LRP5,C2,0.9300911854103343
DKK1,LRP5,C3,1.1126005361930296
DKK1,LRP5,C4,0.993485342019544
DKK1,LRP5,C5,9.875
DKK1,LRP5,C6,1.2307692307692308
DKK1,LRP6,C1,0.7527216174183515
DKK1,LRP6,C2,0.4439918533604888
DKK1,LRP6,C3,1.077127659574468
DKK1,LRP6,C4,0.8771331058020477
DKK1,LRP6,C5,0.15126050420168066
DKK1,LRP6,C6,0.5918367346938775
DKK2,KREMEN2,C1,1.1133603238866396
DKK2,KREMEN2,C2,0.7277070063694268
DKK2,KREMEN2,C3,1.2979127134724857
DKK2,KREMEN2,C4,1.6782178217821782
DKK2,KREMEN2,C5,1.278688524590164
DKK2,KREMEN2,C6,0.6111111111111112
DKK2,LRP6,C1,1.3253796095444685
DKK2,LRP6,C2,1.2569316081330868
DKK2,LRP6,C3,1.628099173553719
DKK2,LRP6,C4,1.3209876543209877
DKK2,LRP6,C5,0.13186813186813187
DKK2,LRP6,C6,1.2702702702702702
DLK1,NOTCH1,C1,0.7964426877470355
DLK1,NOTCH1,C2,0.6521060842433697
DLK1,NOTCH1,C3,1.3409090909090908
DLK1,NOTCH1,C4,1.0970873786407767
DLK1,NOTCH1,C5,1.288659793814433
DLK1,NOTCH1,C6,1.1724137931034482
DLK2,NOTCH1,C1,1.0968992248062015
DLK2,NOTCH1,C2,1.589247311827957
DLK2,NOTCH1,C3,2.6568265682656826
DLK2,NOTCH1,C4,3.323741007194245
DLK2,NOTCH1,C5,23.555555555555557
DLK2,NOTCH1,C6,2.5
DLL1,NOTCH1,C1,2.2610169491525425
DLL1,NOTCH1,C2,3.09
DLL1,NOTCH1,C3,2.4646840148698885
DLL1,NOTCH1,C4,5.897196261682243
DLL1,NOTCH1,C5,22.866666666666667
DLL1,NOTCH1,C6,7.833333333333333
DLL1,NOTCH2,C1,0.9011627906976745
DLL1,NOTCH2,C2,0.810207336523126
DLL1,NOTCH2,C3,0.9334637964774951
DLL1,NOTCH2,C4,1.3840304182509506
DLL1,NOTCH2,C5,2.1
DLL1,NOTCH2,C6,0.62
DLL1,NOTCH3,C1,1.3741176470588234
DLL1,NOTCH3,C2,1.8716707021791767
DLL1,NOTCH3,C3,2.5813148788927336
DLL1,NOTCH3,C4,1.845132743362832
DLL1,NOTCH3,C5,0.04778156996587031
DLL1,NOTCH3,C6,1.9545454545454546
DLL4,NOTCH1,C1,2.0339506172839505
DLL4,NOTCH1,C2,1.2350515463917526
DLL4,NOTCH1,C3,1.8278688524590163
DLL4,NOTCH1,C4,0.9251497005988024
DLL4,NOTCH1,C5,0.04024767801857585
DLL4,NOTCH1,C6,2.0526315789473686
DLL4,NOTCH2,C1,0.7089678510998308
DLL4,NOTCH2,C2,0.928436911487759
DLL4,NOTCH2,C3,0.7629969418960245
DLL4,NOTCH2,C4,0.6166666666666667
DLL4,NOTCH2,C5,0.453416149068323
DLL4,NOTCH2,C6,2.4482758620689653
DLL4,NOTCH3,C1,0.8542805100182149
DLL4,NOTCH3,C2,0.8169491525423729
DLL4,NOTCH3,C3,4.171052631578948
DLL4,NOTCH3,C4,2.1808510638297873
DLL4,NOTCH3,C5,25.727272727272727
DLL4,NOTCH3,C6,8.2
DLL4,NOTCH4,C1,3.767857142857143
DLL4,NOTCH4,C2,12.376344086021506
DLL4,NOTCH4,C3,27.51923076923077
DLL4,NOTCH4,C4,3.5681818181818183
DLL4,NOTCH4,C5,0.12021857923497267
DLL4,NOTCH4,C6,32.666666666666664
DPP4,Macrophage,C1,1.0089485458612975
DPP4,Macrophage,C2,1.043859649122807
DPP4,Macrophage,C3,0.741307371349096
DPP4,Macrophage,C4,0.7118226600985221
DPP4,Macrophage,C5,0.40641711229946526
DPP4,Macrophage,C6,2.4210526315789473
DPP4,Mast_cells,C1,1.2230971128608923
DPP4,Mast_cells,C2,1.5230352303523036
DPP4,Mast_cells,C3,0.8618331053351573
DPP4,Mast_cells,C4,0.8736263736263736
DPP4,Mast_cells,C5,0.23045267489711935
DPP4,Mast_cells,C6,0.47058823529411764
DPP4,T_cells_CD4,C1,1.7740963855421688
DPP4,T_cells_CD4,C2,1.96996996996997
DPP4,T_cells_CD4,C3,1.9076923076923078
DPP4,T_cells_CD4,C4,1.3579766536964981
DPP4,T_cells_CD4,C5,1.4886363636363635
DPP4,T_cells_CD4,C6,1.6363636363636365
DPP4,T_cells_CD8,C1,0.90744920993228
DPP4,T_cells_CD8,C2,0.718804920913884
DPP4,T_cells_CD8,C3,1.6610878661087867
DPP4,T_cells_CD8,C4,1.4854014598540146
DPP4,T_cells_CD8,C5,12.416666666666666
DPP4,T_cells_CD8,C6,0.4117647058823529
DRD2,Mast_cells,C1,1.1054852320675106
DRD2,Mast_cells,C2,1.230607966457023
DRD2,Mast_cells,C3,1.9891008174386922
DRD2,Mast_cells,C4,1.2059800664451827
DRD2,Mast_cells,C5,4.125
DRD2,Mast_cells,C6,2.1052631578947367
DYSF,Eosinophils,C1,0.9444444444444444
DYSF,Eosinophils,C2,0.9343339587242027
DYSF,Eosinophils,C3,0.8617021276595744
DYSF,Eosinophils,C4,0.82
DYSF,Eosinophils,C5,0.4965034965034965
DYSF,Eosinophils,C6,0.7954545454545454
DYSF,Neutrophils,C1,1.1631355932203389
DYSF,Neutrophils,C2,0.9558011049723757
DYSF,Neutrophils,C3,0.9707401032702238
DYSF,Neutrophils,C4,0.7913907284768212
DYSF,Neutrophils,C5,0.6785714285714286
DYSF,Neutrophils,C6,2.52
Dendritic_cells,CD274,C1,1.3982869379014988
Dendritic_cells,CD274,C2,1.9199029126213591
Dendritic_cells,CD274,C3,1.2506024096385542
Dendritic_cells,CD274,C4,1.3869565217391304
Dendritic_cells,CD274,C5,13.357142857142858
Dendritic_cells,CD274,C6,1.9666666666666666
Dendritic_cells,CD276,C1,0.972027972027972
Dendritic_cells,CD276,C2,1.124113475177305
Dendritic_cells,CD276,C3,1.4558011049723756
Dendritic_cells,CD276,C4,0.9084967320261438
Dendritic_cells,CD276,C5,18.5
Dendritic_cells,CD276,C6,0.8235294117647058
Dendritic_cells,CD80,C1,1.1612903225806452
Dendritic_cells,CD80,C2,1.5491803278688525
Dendritic_cells,CD80,C3,1.7876106194690264
Dendritic_cells,CD80,C4,1.846938775510204
Dendritic_cells,CD80,C5,19.46153846153846
Dendritic_cells,CD80,C6,1.6285714285714286
Dendritic_cells,TNFSF18,C1,1.4441687344913152
Dendritic_cells,TNFSF18,C2,1.3936842105263159
Dendritic_cells,TNFSF18,C3,1.8407079646017699
Dendritic_cells,TNFSF18,C4,0.7350993377483444
Dendritic_cells,TNFSF18,C5,0.1901840490797546
Dendritic_cells,TNFSF18,C6,1.205128205128205
Dendritic_cells,TNFSF4,C1,0.6893063583815029
Dendritic_cells,TNFSF4,C2,0.7652173913043478
Dendritic_cells,TNFSF4,C3,1.0199556541019956
Dendritic_cells,TNFSF4,C4,1.2008032128514057
Dendritic_cells,TNFSF4,C5,13.071428571428571
Dendritic_cells,TNFSF4,C6,0.9411764705882353
Dendritic_cells,TNFSF9,C1,1.0795228628230615
Dendritic_cells,TNFSF9,C2,1.7083333333333333
Dendritic_cells,TNFSF9,C3,0.7361769352290679
Dendritic_cells,TNFSF9,C4,1.5689655172413792
Dendritic_cells,TNFSF9,C5,7.166666666666667
Dendritic_cells,TNFSF9,C6,0.825
EBI3,IL27RA,C1,1.5764411027568923
EBI3,IL27RA,C2,2.801948051948052
EBI3,IL27RA,C3,5.056497175141243
EBI3,IL27RA,C4,1.3133802816901408
EBI3,IL27RA,C5,0.17592592592592593
EBI3,IL27RA,C6,6.333333333333333
EDA,EDA2R,C1,1.5891089108910892
EDA,EDA2R,C2,2.361581920903955
EDA,EDA2R,C3,5.199004975124378
EDA,EDA2R,C4,1.1941391941391941
EDA,EDA2R,C5,8.25
EDA,EDA2R,C6,2.4
EDA,EDAR,C1,1.144954128440367
EDA,EDAR,C2,0.8862559241706162
EDA,EDAR,C3,0.7321428571428571
EDA,EDAR,C4,1.211111111111111
EDA,EDAR,C5,0.6857142857142857
EDA,EDAR,C6,0.6521739130434783
EDIL3,ITGAV,C1,6.3517241379310345
EDIL3,ITGAV,C2,6.32258064516129
EDIL3,ITGAV,C3,5.511764705882353
EDIL3,ITGAV,C4,5.326923076923077
EDIL3,ITGAV,C5,7.48
EDIL3,ITGAV,C6,26.75
EDN1,EDNRA,C1,1.5265822784810126
EDN1,EDNRA,C2,2.097058823529412
EDN1,EDNRA,C3,3.3927272727272726
EDN1,EDNRA,C4,3.348993288590604
EDN1,EDNRA,C5,1.8636363636363635
EDN1,EDNRA,C6,3.9545454545454546
EDN1,EDNRB,C1,1.0324074074074074
EDN1,EDNRB,C2,0.9981818181818182
EDN1,EDNRB,C3,1.3068592057761732
EDN1,EDNRB,C4,0.7189349112426036
EDN1,EDNRB,C5,0.8623853211009175
EDN1,EDNRB,C6,3.0555555555555554
EDN1,KEL,C1,0.7592592592592593
EDN1,KEL,C2,0.7525622254758418
EDN1,KEL,C3,1.2408906882591093
EDN1,KEL,C4,1.5227272727272727
EDN1,KEL,C5,1.0579710144927537
EDN1,KEL,C6,1.5
EDN2,EDNRA,C1,1.2665148063781322
EDN2,EDNRA,C2,1.1594488188976377
EDN2,EDNRA,C3,2.179566563467492
EDN2,EDNRA,C4,1.3928571428571428
EDN2,EDNRA,C5,1.0925925925925926
EDN2,EDNRA,C6,1.4722222222222223
EDN2,EDNRB,C1,0.36808846761453395
EDN2,EDNRB,C2,0.3288888888888889
EDN2,EDNRB,C3,1.0470809792843692
EDN2,EDNRB,C4,0.19720767888307156
EDN2,EDNRB,C5,0.002680965147453083
EDN2,EDNRB,C6,0.5227272727272727
EDN2,KEL,C1,1.6045340050377834
EDN2,KEL,C2,1.0848287112561175
EDN2,KEL,C3,1.2995049504950495
EDN2,KEL,C4,1.3
EDN2,KEL,C5,0.28078817733990147
EDN2,KEL,C6,1.5714285714285714
EDN3,EDNRA,C1,1.2007952286282306
EDN3,EDNRA,C2,1.1239495798319328
EDN3,EDNRA,C3,1.258849557522124
EDN3,EDNRA,C4,2.0935960591133007
EDN3,EDNRA,C5,1.2178217821782178
EDN3,EDNRA,C6,1.0666666666666667
EDN3,EDNRB,C1,1.4063260340632604
EDN3,EDNRB,C2,2.380664652567976
EDN3,EDNRB,C3,1.0138888888888888
EDN3,EDNRB,C4,1.807511737089202
EDN3,EDNRB,C5,23.6
EDN3,EDNRB,C6,1.173913043478261
EDN3,KEL,C1,0.6819484240687679
EDN3,KEL,C2,0.9293924466338259
EDN3,KEL,C3,1.2128712871287128
EDN3,KEL,C4,1.390134529147982
EDN3,KEL,C5,5.119047619047619
EDN3,KEL,C6,0.8857142857142857
EDNRB,Mast_cells,C1,1.2679900744416874
EDNRB,Mast_cells,C2,1.8575063613231553
EDNRB,Mast_cells,C3,1.0806451612903225
EDNRB,Mast_cells,C4,1.3093525179856116
EDNRB,Mast_cells,C5,4.481481481481482
EDNRB,Mast_cells,C6,0.6388888888888888
EFEMP1,EGFR,C1,2.090634441087613
EFEMP1,EGFR,C2,1.7259953161592505
EFEMP1,EGFR,C3,1.9115044247787611
EFEMP1,EGFR,C4,3.061349693251534
EFEMP1,EGFR,C5,10.117647058823529
EFEMP1,EGFR,C6,1.2380952380952381
EFEMP2,AQP1,C1,3.025
EFEMP2,AQP1,C2,2.6245954692556634
EFEMP2,AQP1,C3,7.437908496732026
EFEMP2,AQP1,C4,3.103030303030303
EFEMP2,AQP1,C5,0.5579710144927537
EFEMP2,AQP1,C6,11.75
EFEMP2,CATSPER1,C1,3.125
EFEMP2,CATSPER1,C2,1.9446153846153846
EFEMP2,CATSPER1,C3,3.735408560311284
EFEMP2,CATSPER1,C4,3.24375
EFEMP2,CATSPER1,C5,11.347826086956522
EFEMP2,CATSPER1,C6,14.428571428571429
EFEMP2,LINGO1,C1,3.334862385321101
EFEMP2,LINGO1,C2,3.1546762589928057
EFEMP2,LINGO1,C3,1.258849557522124
EFEMP2,LINGO1,C4,1.7769230769230768
EFEMP2,LINGO1,C5,0.0657439446366782
EFEMP2,LINGO1,C6,2.1739130434782608
EFEMP2,PLSCR4,C1,2.3311258278145695
EFEMP2,PLSCR4,C2,1.7295918367346939
EFEMP2,PLSCR4,C3,3.9310344827586206
EFEMP2,PLSCR4,C4,1.9779735682819384
EFEMP2,PLSCR4,C5,0.2290748898678414
EFEMP2,PLSCR4,C6,10.1
EFNA1,EPHA1,C1,1.8430232558139534
EFNA1,EPHA1,C2,1.4929906542056075
EFNA1,EPHA1,C3,1.2814645308924486
EFNA1,EPHA1,C4,6.156521739130435
EFNA1,EPHA1,C5,374
EFNA1,EPHA1,C6,1.6785714285714286
EFNA1,EPHA2,C1,1.1309012875536482
EFNA1,EPHA2,C2,1.295275590551181
EFNA1,EPHA2,C3,1.0726817042606516
EFNA1,EPHA2,C4,2.0982142857142856
EFNA1,EPHA2,C5,185
EFNA1,EPHA2,C6,1.3
EFNA1,EPHA3,C1,0.6920353982300885
EFNA1,EPHA3,C2,0.7492260061919505
EFNA1,EPHA3,C3,1.6426858513189448
EFNA1,EPHA3,C4,0.7329700272479565
EFNA1,EPHA3,C5,0.34615384615384615
EFNA1,EPHA3,C6,0.8478260869565217
EFNA1,EPHA4,C1,0.7164179104477612
EFNA1,EPHA4,C2,0.9520295202952029
EFNA1,EPHA4,C3,1.111353711790393
EFNA1,EPHA4,C4,0.5223577235772358
EFNA1,EPHA4,C5,0.24691358024691357
EFNA1,EPHA4,C6,0.7575757575757576
EFNA1,EPHA5,C1,0.7320675105485233
EFNA1,EPHA5,C2,0.6907407407407408
EFNA1,EPHA5,C3,0.6381679389312978
EFNA1,EPHA5,C4,0.25666666666666665
EFNA1,EPHA5,C5,0.03899721448467967
EFNA1,EPHA5,C6,0.5555555555555556
EFNA1,EPHA6,C1,0.7282229965156795
EFNA1,EPHA6,C2,0.8192567567567568
EFNA1,EPHA6,C3,1.0374753451676528
EFNA1,EPHA6,C4,0.8559782608695652
EFNA1,EPHA6,C5,0.14351851851851852
EFNA1,EPHA6,C6,0.6521739130434783
EFNA1,EPHA7,C1,0.7055555555555556
EFNA1,EPHA7,C2,0.5972644376899696
EFNA1,EPHA7,C3,1.3301343570057582
EFNA1,EPHA7,C4,0.6354916067146283
EFNA1,EPHA7,C5,0.3013698630136986
EFNA1,EPHA7,C6,0.8372093023255814
EFNA1,EPHA8,C1,1.0775510204081633
EFNA1,EPHA8,C2,1.0649350649350648
EFNA1,EPHA8,C3,0.6827242524916943
EFNA1,EPHA8,C4,0.3659574468085106
EFNA1,EPHA8,C5,0.09349593495934959
EFNA1,EPHA8,C6,0.9411764705882353
EFNA1,EPHB1,C1,0.7941680960548885
EFNA1,EPHB1,C2,0.7488
EFNA1,EPHB1,C3,0.5622837370242214
EFNA1,EPHB1,C4,0.2635135135135135
EFNA1,EPHB1,C5,0.03333333333333333
EFNA1,EPHB1,C6,0.6764705882352942
EFNA2,EPHA2,C1,2.449367088607595
EFNA2,EPHA2,C2,1.0087873462214412
EFNA2,EPHA2,C3,1.071240105540897
EFNA2,EPHA2,C4,0.5
EFNA2,EPHA2,C5,0.05167173252279635
EFNA2,EPHA2,C6,4.2
EFNA2,EPHA3,C1,1.1839323467230445
EFNA2,EPHA3,C2,1.6546762589928057
EFNA2,EPHA3,C3,0.5658465991316932
EFNA2,EPHA3,C4,1.1368821292775666
EFNA2,EPHA3,C5,4
EFNA2,EPHA3,C6,1.3428571428571427
EFNA2,EPHA4,C1,0.647226173541963
EFNA2,EPHA4,C2,0.7693574958813838
EFNA2,EPHA4,C3,0.38382352941176473
EFNA2,EPHA4,C4,1.2542372881355932
EFNA2,EPHA4,C5,5.111111111111111
EFNA2,EPHA4,C6,1.1666666666666667
EFNA2,EPHA5,C1,0.9589371980676329
EFNA2,EPHA5,C2,1.4
EFNA2,EPHA5,C3,0.9124767225325885
EFNA2,EPHA5,C4,1.7235772357723578
EFNA2,EPHA5,C5,85.25
EFNA2,EPHA5,C6,1.4333333333333333
EFNA2,EPHA6,C1,0.5515818431911967
EFNA2,EPHA6,C2,0.9680284191829485
EFNA2,EPHA6,C3,0.5793780687397708
EFNA2,EPHA6,C4,0.5880829015544041
EFNA2,EPHA6,C5,7.296296296296297
EFNA2,EPHA6,C6,1.2424242424242424
EFNA2,EPHA7,C1,0.8622754491017964
EFNA2,EPHA7,C2,1.4758454106280192
EFNA2,EPHA7,C3,0.9197431781701445
EFNA2,EPHA7,C4,0.7740963855421686
EFNA2,EPHA7,C5,4.633333333333334
EFNA2,EPHA7,C6,0.9761904761904762
EFNA2,EPHA8,C1,0.8766233766233766
EFNA2,EPHA8,C2,0.964349376114082
EFNA2,EPHA8,C3,1.2017738359201773
EFNA2,EPHA8,C4,1.0915750915750915
EFNA2,EPHA8,C5,14.25
EFNA2,EPHA8,C6,1.2
EFNA3,EPHA1,C1,3.389558232931727
EFNA3,EPHA1,C2,2.4779874213836477
EFNA3,EPHA1,C3,2.3924914675767917
EFNA3,EPHA1,C4,1.625
EFNA3,EPHA1,C5,0.2619047619047619
EFNA3,EPHA1,C6,2.8421052631578947
EFNA3,EPHA2,C1,1.7153652392947103
EFNA3,EPHA2,C2,1.5648535564853556
EFNA3,EPHA2,C3,0.8358490566037736
EFNA3,EPHA2,C4,1.2265625
EFNA3,EPHA2,C5,0.27710843373493976
EFNA3,EPHA2,C6,0.8918918918918919
EFNA3,EPHA3,C1,0.5334323922734027
EFNA3,EPHA3,C2,0.5019354838709678
EFNA3,EPHA3,C3,0.40489432703003336
EFNA3,EPHA3,C4,1.2892561983471074
EFNA3,EPHA3,C5,3.1818181818181817
EFNA3,EPHA3,C6,0.7441860465116279
EFNA3,EPHA4,C1,0.7819905213270142
EFNA3,EPHA4,C2,1.1589147286821706
EFNA3,EPHA4,C3,0.5013477088948787
EFNA3,EPHA4,C4,2.0757575757575757
EFNA3,EPHA4,C5,10.235294117647058
EFNA3,EPHA4,C6,0.8333333333333334
EFNA3,EPHA5,C1,0.6686626746506986
EFNA3,EPHA5,C2,0.5658119658119658
EFNA3,EPHA5,C3,0.9137380191693291
EFNA3,EPHA5,C4,1.0905923344947734
EFNA3,EPHA5,C5,5.625
EFNA3,EPHA5,C6,0.6842105263157895
EFNA3,EPHA6,C1,0.550641940085592
EFNA3,EPHA6,C2,0.6927803379416283
EFNA3,EPHA6,C3,0.5195681511470985
EFNA3,EPHA6,C4,1.2777777777777777
EFNA3,EPHA6,C5,6.380952380952381
EFNA3,EPHA6,C6,0.5909090909090909
EFNA3,EPHA7,C1,1.1624129930394431
EFNA3,EPHA7,C2,0.7379767827529021
EFNA3,EPHA7,C3,0.9884726224783862
EFNA3,EPHA7,C4,1.3927125506072875
EFNA3,EPHA7,C5,7.6875
EFNA3,EPHA7,C6,1.0833333333333333
EFNA3,EPHA8,C1,1.113851992409867
EFNA3,EPHA8,C2,1.4320175438596492
EFNA3,EPHA8,C3,2
EFNA3,EPHA8,C4,1.5754716981132075
EFNA3,EPHA8,C5,7.631578947368421
EFNA3,EPHA8,C6,1.2258064516129032
EFNA3,EPHB1,C1,1.0934579439252337
EFNA3,EPHB1,C2,0.7156105100463679
EFNA3,EPHB1,C3,0.7283737024221453
EFNA3,EPHB1,C4,1.2681992337164751
EFNA3,EPHB1,C5,5.0285714285714285
EFNA3,EPHB1,C6,0.5428571428571428
EFNA4,EPHA2,C1,1.5731707317073171
EFNA4,EPHA2,C2,1.0328185328185329
EFNA4,EPHA2,C3,0.6983122362869199
EFNA4,EPHA2,C4,2.9
EFNA4,EPHA2,C5,93.25
EFNA4,EPHA2,C6,1.0344827586206897
EFNA4,EPHA3,C1,0.4835820895522388
EFNA4,EPHA3,C2,0.36015325670498083
EFNA4,EPHA3,C3,0.46365914786967416
EFNA4,EPHA3,C4,0.7880597014925373
EFNA4,EPHA3,C5,0.3364485981308411
EFNA4,EPHA3,C6,0.5652173913043478
EFNA4,EPHA4,C1,0.6511976047904192
EFNA4,EPHA4,C2,0.9588235294117647
EFNA4,EPHA4,C3,0.7430555555555556
EFNA4,EPHA4,C4,0.924119241192412
EFNA4,EPHA4,C5,0.24897959183673468
EFNA4,EPHA4,C6,1.4761904761904763
EFNA4,EPHA5,C1,0.5613305613305614
EFNA4,EPHA5,C2,0.5056390977443609
EFNA4,EPHA5,C3,1.658595641646489
EFNA4,EPHA5,C4,0.37937743190661477
EFNA4,EPHA5,C5,0.03856749311294766
EFNA4,EPHA5,C6,0.9
EFNA4,EPHA6,C1,0.6129518072289156
EFNA4,EPHA6,C2,0.8419117647058824
EFNA4,EPHA6,C3,0.4693042291950887
EFNA4,EPHA6,C4,1.1137123745819397
EFNA4,EPHA6,C5,0.12727272727272726
EFNA4,EPHA6,C6,0.5
EFNA4,EPHA7,C1,1.4037433155080214
EFNA4,EPHA7,C2,0.9041916167664671
EFNA4,EPHA7,C3,0.5942928039702233
EFNA4,EPHA7,C4,0.9051987767584098
EFNA4,EPHA7,C5,0.2866666666666667
EFNA4,EPHA7,C6,0.6046511627906976
EFNA4,EPHA8,C1,1.0423572744014733
EFNA4,EPHA8,C2,1.3884892086330936
EFNA4,EPHA8,C3,1.889196675900277
EFNA4,EPHA8,C4,0.6476964769647696
EFNA4,EPHA8,C5,0.1016260162601626
EFNA4,EPHA8,C6,1.3333333333333333
EFNA5,EPHA2,C1,1.1147540983606556
EFNA5,EPHA2,C2,2.1333333333333333
EFNA5,EPHA2,C3,0.846307385229541
EFNA5,EPHA2,C4,2.263959390862944
EFNA5,EPHA2,C5,4.583333333333333
EFNA5,EPHA2,C6,2.75
EFNA5,EPHA3,C1,1.04149377593361
EFNA5,EPHA3,C2,0.6723076923076923
EFNA5,EPHA3,C3,0.926984126984127
EFNA5,EPHA3,C4,1.1357142857142857
EFNA5,EPHA3,C5,0.7142857142857143
EFNA5,EPHA3,C6,3.1
EFNA5,EPHA4,C1,2.604501607717042
EFNA5,EPHA4,C2,1.7251908396946565
EFNA5,EPHA4,C3,0.6838340486409156
EFNA5,EPHA4,C4,1.053412462908012
EFNA5,EPHA4,C5,0.4589041095890411
EFNA5,EPHA4,C6,1.64
EFNA5,EPHA5,C1,1.2965116279069768
EFNA5,EPHA5,C2,0.8997821350762527
EFNA5,EPHA5,C3,0.984641638225256
EFNA5,EPHA5,C4,0.7360406091370558
EFNA5,EPHA5,C5,0.14042553191489363
EFNA5,EPHA5,C6,1.6296296296296295
EFNA5,EPHA6,C1,2.130952380952381
EFNA5,EPHA6,C2,1.3068432671081678
EFNA5,EPHA6,C3,1.3215031315240084
EFNA5,EPHA6,C4,1.8444444444444446
EFNA5,EPHA6,C5,0.5178571428571429
EFNA5,EPHA6,C6,1.8214285714285714
EFNA5,EPHA7,C1,1.3089005235602094
EFNA5,EPHA7,C2,0.6998284734133791
EFNA5,EPHA7,C3,2.1300448430493275
EFNA5,EPHA7,C4,1.3235294117647058
EFNA5,EPHA7,C5,0.7681159420289855
EFNA5,EPHA7,C6,1.1666666666666667
EFNA5,EPHA8,C1,1.4883177570093458
